-7.145721142857142105e-01,2.500086000000000253e-01,5.525887999999999905e-05
-4.287851428571428647e-01,2.500093999999999927e-01,5.674560000000000368e-04
-1.429674285714285231e-01,2.500088500000000047e-01,3.128915999999999815e-03
1.425634285714285632e-01,2.500079499999999788e-01,2.123116400000000029e-02
4.284559999999999480e-01,2.500142000000000198e-01,1.197506799999999982e-01
7.141839999999999300e-01,2.500076999999999994e-01,2.710255599999999987e-01
-9.999850563428571704e-01,2.750239500000000170e-01,3.378239600000000191e-06
-7.145741428571428244e-01,2.750250499999999931e-01,6.060472000000000070e-05
-4.287837142857142680e-01,2.750250000000000195e-01,6.140451999999999803e-04
-1.429660000000000375e-01,2.750252000000000252e-01,3.335218799999999876e-03
1.425677142857144641e-01,2.750244499999999759e-01,2.223967599999999989e-02
4.284568571428570838e-01,2.750271499999999980e-01,1.277469999999999994e-01
7.141862857142855514e-01,2.750261999999999984e-01,2.564949200000000151e-01
-9.999833236857142982e-01,3.000125000000000153e-01,3.585221999999999756e-06
-7.145744285714286104e-01,3.000131999999999799e-01,6.400872000000001080e-05
-4.287839999999999430e-01,3.000124499999999861e-01,6.864080000000000051e-04
-1.429662857142857124e-01,3.000124499999999861e-01,3.691952000000000081e-03
1.425637142857143491e-01,3.000133999999999856e-01,2.298920799999999709e-02
4.284565714285715199e-01,3.000146000000000202e-01,1.235222400000000054e-01
7.141900000000001025e-01,3.000161499999999815e-01,2.787697599999999776e-01
-9.999810134457143285e-01,3.250143999999999811e-01,3.721485199999999959e-06
-7.145767428571427882e-01,3.250148999999999955e-01,7.108576000000000022e-05
-4.287831428571428072e-01,3.250148999999999955e-01,7.630987999999999790e-04
-1.429665714285714984e-01,3.250143999999999811e-01,4.217715999999999826e-03
1.425637142857143491e-01,3.250136499999999873e-01,2.374243200000000081e-02
4.284571428571428697e-01,3.250170000000000003e-01,1.314957199999999826e-01
7.141891428571429667e-01,3.250162500000000065e-01,2.818132799999999993e-01
-9.999830349228571169e-01,3.500073499999999949e-01,4.162464000000000234e-06
-7.145744285714286104e-01,3.500078500000000092e-01,7.689883999999999912e-05
-4.287848571428571898e-01,3.500090000000000146e-01,8.399431999999999645e-04
-1.429711428571428522e-01,3.500057500000000044e-01,4.545104000000000331e-03
1.425657142857144066e-01,3.500086000000000030e-01,2.517332400000000039e-02
4.284571428571428697e-01,3.500152999999999737e-01,1.276992799999999983e-01
7.141891428571429667e-01,3.500095999999999763e-01,2.964312800000000192e-01
-9.999853451342857191e-01,3.750241000000000269e-01,4.904812000000000364e-06
-7.145747142857142853e-01,3.750250500000000264e-01,8.712987999999999256e-05
-4.287834285714285931e-01,3.750248500000000207e-01,9.637651999999999591e-04
-1.429708571428570663e-01,3.750234000000000067e-01,5.086600000000000149e-03
1.425657142857144066e-01,3.750271000000000021e-01,2.669016399999999886e-02
4.284582857142857915e-01,3.750278000000000223e-01,1.304172000000000109e-01
7.141874285714286952e-01,3.750247500000000178e-01,2.995297199999999993e-01
-9.999865002400000202e-01,4.000222500000000236e-01,5.423156000000000496e-06
-7.145709714285713998e-01,4.000230499999999911e-01,9.300455999999999101e-05
-4.287854285714285396e-01,4.000230499999999911e-01,1.037337599999999926e-03
-1.429714285714286381e-01,4.000249000000000166e-01,5.190119999999999456e-03
1.425625714285714274e-01,4.000207499999999805e-01,2.773600399999999813e-02
4.284580000000000055e-01,4.000237999999999849e-01,1.404232799999999837e-01
7.141885714285713949e-01,4.000215999999999772e-01,2.959529999999999661e-01
-9.999824573428571783e-01,4.250167999999999724e-01,6.271919999999999744e-06
-7.145761428571428819e-01,4.250179000000000040e-01,1.050965199999999937e-04
-4.287837142857142680e-01,4.250173500000000160e-01,1.078088799999999889e-03
-1.429671428571428482e-01,4.250165000000000193e-01,5.514444000000000290e-03
1.425634285714285632e-01,4.250181000000000098e-01,3.029619199999999610e-02
4.284588571428571413e-01,4.250195500000000237e-01,1.486070399999999958e-01
7.141874285714286952e-01,4.250163000000000135e-01,3.040796000000000054e-01
-9.999833236857142982e-01,4.500219999999999776e-01,6.896576000000000358e-06
-7.145738571428571495e-01,4.500231499999999829e-01,1.122200799999999984e-04
-4.287854285714285396e-01,4.500237000000000265e-01,1.151933200000000018e-03
-1.429700000000000415e-01,4.500236499999999973e-01,5.625603999999999327e-03
1.425634285714285632e-01,4.500228499999999743e-01,3.142419199999999663e-02
4.284580000000000055e-01,4.500256000000000256e-01,1.401491599999999949e-01
7.141888571428569588e-01,4.500265500000000252e-01,3.081009599999999793e-01
-9.999830349228571169e-01,4.750111000000000194e-01,7.543520000000000410e-06
-7.145732857142856886e-01,4.750124000000000013e-01,1.202333600000000106e-04
-4.287839999999999430e-01,4.750125499999999779e-01,1.278586399999999878e-03
-1.429700000000000415e-01,4.750094499999999997e-01,5.535443999999999608e-03
1.425642857142856990e-01,4.750113000000000252e-01,3.063070000000000029e-02
4.284605714285714129e-01,4.750058500000000072e-01,1.454755600000000038e-01
7.141868571428571233e-01,4.750108000000000108e-01,2.865859199999999940e-01
-9.999827461057142486e-01,5.000274999999999581e-01,7.509951999999999616e-06
-7.145723999999999965e-01,5.000289999999999457e-01,1.285252800000000130e-04
-4.287839999999999430e-01,5.000289999999999457e-01,1.319210000000000131e-03
-1.429677142857143091e-01,5.000265000000000404e-01,6.492032000000000011e-03
1.425625714285714274e-01,5.000305000000000444e-01,3.183315600000000134e-02
4.284580000000000055e-01,5.000305000000000444e-01,1.494800400000000085e-01
7.141888571428569588e-01,5.000299999999999745e-01,3.205689600000000139e-01
-9.999827461057142486e-01,5.000274999999999581e-01,7.771831999999999894e-06
-7.145735714285714746e-01,5.000284999999999869e-01,1.243288399999999973e-04
-4.287851428571428647e-01,5.000280000000000280e-01,1.341308800000000096e-03
-1.429694285714285806e-01,5.000259999999999705e-01,6.876624000000000451e-03
1.425637142857143491e-01,5.000284999999999869e-01,3.264300000000000535e-02
4.284580000000000055e-01,5.000255000000000116e-01,1.447512400000000032e-01
7.141908571428570163e-01,5.000295000000000156e-01,3.248683600000000227e-01
-9.999827461057142486e-01,4.750109499999999874e-01,7.747615999999998905e-06
-7.145732857142856886e-01,4.750126499999999807e-01,1.155144399999999958e-04
-4.287851428571428647e-01,4.750128000000000128e-01,1.221765600000000078e-03
-1.429688571428572308e-01,4.750108000000000108e-01,6.265015999999999988e-03
1.425642857142856990e-01,4.750103999999999993e-01,2.962817200000000123e-02
4.284565714285715199e-01,4.750169499999999934e-01,1.454157600000000050e-01
7.141871428571429092e-01,4.750115500000000046e-01,3.225515599999999594e-01
-9.999859226599999706e-01,4.500217499999999982e-01,6.511228000000000367e-06
-7.145749999999999602e-01,4.500230000000000063e-01,9.912115999999999950e-05
-4.287848571428571898e-01,4.500231000000000092e-01,1.139712800000000029e-03
-1.429685714285714448e-01,4.500224999999999920e-01,5.594443999999999632e-03
1.425651428571430568e-01,4.500245999999999968e-01,2.855229600000000131e-02
4.284602857142858490e-01,4.500146999999999897e-01,1.337432000000000065e-01
7.141880000000000450e-01,4.500219999999999776e-01,3.204525999999999764e-01
-9.999807246828571472e-01,4.250167499999999987e-01,6.136520000000000160e-06
-7.145732857142856886e-01,4.250178499999999748e-01,9.018184000000000053e-05
-4.287865714285713503e-01,4.250190500000000093e-01,1.050414400000000085e-03
-1.429674285714285231e-01,4.250163000000000135e-01,5.159791999999999851e-03
1.425659999999999705e-01,4.250167000000000250e-01,2.624001999999999932e-02
4.284580000000000055e-01,4.250206499999999998e-01,1.359046000000000143e-01
7.141897142857143166e-01,4.250145499999999910e-01,3.153005999999999864e-01
-9.999821686057143166e-01,4.000221999999999944e-01,6.111952000000000465e-06
-7.145729999999999027e-01,4.000235999999999792e-01,8.138835999999999879e-05
-4.287842857142857289e-01,4.000257999999999869e-01,9.952024000000000720e-04
-1.429662857142857124e-01,4.000210499999999891e-01,4.846200000000000160e-03
1.425637142857143491e-01,4.000230499999999911e-01,2.634351599999999738e-02
4.284574285714284336e-01,4.000275999999999832e-01,1.299099599999999910e-01
7.141900000000001025e-01,4.000205499999999748e-01,3.102363599999999888e-01
-9.999850563428571704e-01,3.750241000000000269e-01,5.731951999999999868e-06
-7.145756000000000885e-01,3.750253499999999796e-01,7.628967999999999427e-05
-4.287865714285713503e-01,3.750264500000000112e-01,8.958759999999999857e-04
-1.429674285714285231e-01,3.750233499999999776e-01,4.508540000000000117e-03
1.425657142857144066e-01,3.750261500000000026e-01,2.469811200000000123e-02
4.284602857142858490e-01,3.750264500000000112e-01,1.261934400000000178e-01
7.141874285714286952e-01,3.750235499999999833e-01,2.854321599999999903e-01
-9.999792807857142973e-01,3.500072000000000183e-01,4.640963999999999973e-06
-7.145753142857143025e-01,3.500081500000000179e-01,7.053828000000000051e-05
-4.287874285714285971e-01,3.500071499999999891e-01,7.594284000000000624e-04
-1.429691428571429057e-01,3.500073499999999949e-01,4.160656000000000423e-03
1.425648571428570488e-01,3.500079999999999858e-01,2.338583200000000223e-02
4.284605714285714129e-01,3.500164000000000053e-01,1.225510799999999928e-01
7.141868571428571233e-01,3.500054000000000221e-01,2.784489199999999887e-01
-9.999810134457143285e-01,3.250145999999999868e-01,3.750610800000000353e-06
-7.145749999999999602e-01,3.250154499999999835e-01,6.122483999999999977e-05
-4.287848571428571898e-01,3.250150500000000275e-01,6.784668000000000209e-04
-1.429702857142857164e-01,3.250129999999999963e-01,3.635719999999999837e-03
1.425634285714285632e-01,3.250149999999999983e-01,2.201703600000000025e-02
4.284597142857142771e-01,3.250113000000000030e-01,1.218275200000000086e-01
7.141865714285713373e-01,3.250141500000000017e-01,2.645104800000000478e-01
-9.999844788171428078e-01,3.000127000000000210e-01,3.050392400000000010e-06
-7.145764571428571132e-01,3.000132500000000091e-01,5.354728000000000005e-05
-4.287860000000000005e-01,3.000133999999999856e-01,6.240247999999999889e-04
-1.429697142857142556e-01,3.000122499999999803e-01,3.646997199999999981e-03
1.425639999999999130e-01,3.000122499999999803e-01,2.017136000000000276e-02
4.284580000000000055e-01,3.000124499999999861e-01,1.142465999999999898e-01
7.141891428571429667e-01,3.000132999999999828e-01,2.517506800000000045e-01
-9.999804359457142855e-01,2.750244000000000022e-01,2.578918800000000002e-06
-7.145753142857143025e-01,2.750252000000000252e-01,5.070452000000000357e-05
-4.287874285714285971e-01,2.750257500000000133e-01,5.366848000000000018e-04
-1.429679999999999840e-01,2.750254500000000046e-01,3.350491200000000214e-03
1.425642857142856990e-01,2.750243499999999730e-01,1.853973199999999974e-02
4.284600000000000630e-01,2.750236500000000084e-01,1.130606799999999967e-01
7.141900000000001025e-01,2.750257500000000133e-01,2.487746400000000191e-01
-9.999810134457143285e-01,2.500083499999999903e-01,2.357990800000000209e-06
-7.145723999999999965e-01,2.500087500000000018e-01,4.571875999999999729e-05
-4.287851428571428647e-01,2.500087999999999755e-01,4.673432000000000692e-04
-1.429697142857142556e-01,2.500086000000000253e-01,3.006952000000000236e-03
1.425639999999999130e-01,2.500072500000000142e-01,1.773752800000000240e-02
4.284608571428571988e-01,2.500143000000000226e-01,1.073302400000000073e-01
7.141888571428569588e-01,2.500080000000000080e-01,2.469476399999999960e-01
-9.999821686057143166e-01,2.250121499999999941e-01,2.052719599999999793e-06
-7.145773142857143601e-01,2.250126500000000085e-01,4.087076000000000576e-05
-4.287865714285713503e-01,2.250128999999999879e-01,4.158788000000000068e-04
-1.429700000000000415e-01,2.250123499999999999e-01,2.847301599999999770e-03
1.425642857142856990e-01,2.250121499999999941e-01,1.831822799999999890e-02
4.284597142857142771e-01,2.250163000000000024e-01,9.986095999999999862e-02
7.141854285714286377e-01,2.250136000000000081e-01,2.291023600000000049e-01
-9.999801471285714172e-01,1.999951500000000104e-01,1.751679600000000004e-06
-7.145775999999999240e-01,1.999952500000000133e-01,3.419067999999999635e-05
-4.287862857142856754e-01,1.999951000000000090e-01,3.706002399999999719e-04
-1.429708571428570663e-01,1.999956499999999970e-01,2.569539600000000229e-03
1.425637142857143491e-01,1.999935999999999936e-01,1.616627200000000236e-02
4.284582857142857915e-01,1.999987500000000029e-01,1.009468000000000032e-01
7.141859999999999875e-01,1.999955999999999956e-01,2.311680400000000191e-01
-9.999827461057142486e-01,1.750054000000000054e-01,1.535137600000000155e-06
-7.145749999999999602e-01,1.750053500000000040e-01,2.839929600000000003e-05
-4.287851428571428647e-01,1.750059999999999949e-01,3.143616400000000255e-04
-1.429694285714285806e-01,1.750054500000000068e-01,2.286246799999999864e-03
1.425671428571426702e-01,1.750068999999999930e-01,1.468684800000000061e-02
4.284605714285714129e-01,1.750078499999999926e-01,9.130684000000000022e-02
7.141859999999999875e-01,1.750041999999999986e-01,1.956662799999999980e-01
-9.999856338971429004e-01,1.499998499999999901e-01,1.380479199999999888e-06
-7.145741428571428244e-01,1.500000499999999959e-01,2.389696399999999992e-05
-4.287874285714285971e-01,1.500006000000000117e-01,2.668182000000000062e-04
-1.429697142857142556e-01,1.499995500000000093e-01,2.046774799999999742e-03
1.425651428571430568e-01,1.499988499999999891e-01,1.371563999999999943e-02
4.284605714285714129e-01,1.500047499999999923e-01,8.591332000000000135e-02
7.141874285714286952e-01,1.499998999999999916e-01,1.783888000000000140e-01
-9.999801471285714172e-01,1.250048500000000007e-01,9.722659999999998998e-07
-7.145767428571427882e-01,1.250049000000000021e-01,1.907115600000000095e-05
-4.287877142857142720e-01,1.250053999999999887e-01,2.106168000000000059e-04
-1.429702857142857164e-01,1.250055999999999945e-01,1.835811199999999978e-03
1.425651428571430568e-01,1.250077500000000008e-01,1.333286000000000020e-02
4.284600000000000630e-01,1.250049500000000036e-01,7.996820000000000317e-02
7.141882857142856089e-01,1.250024999999999886e-01,1.710662799999999872e-01
-9.999833236857142982e-01,1.000056000000000000e-01,8.203888000000000438e-07
-7.145773142857143601e-01,1.000056000000000000e-01,1.431981200000000085e-05
-4.287865714285713503e-01,1.000061500000000020e-01,1.726702400000000017e-04
-1.429717142857143131e-01,1.000058999999999948e-01,1.586652399999999947e-03
1.425665714285713204e-01,1.000068000000000068e-01,1.182489999999999930e-02
4.284602857142858490e-01,1.000061000000000005e-01,6.787427999999999517e-02
7.141874285714286952e-01,1.000069999999999987e-01,1.371979600000000077e-01
-9.999844788171428078e-01,7.498765000000000291e-02,6.165699999999999684e-07
-7.145729999999999027e-01,7.498744999999999716e-02,1.012985199999999972e-05
-4.287848571428571898e-01,7.498905000000000154e-02,1.375253599999999934e-04
-1.429711428571428522e-01,7.498805000000000054e-02,1.068478400000000012e-03
1.425657142857144066e-01,7.498580000000000523e-02,1.021558799999999941e-02
4.284582857142857915e-01,7.498884999999999579e-02,5.236627999999999422e-02
7.141900000000001025e-01,7.499110000000000498e-02,1.009287199999999995e-01
-9.999813022628571968e-01,4.999376500000000251e-02,4.028043999999999537e-07
-7.145764571428571132e-01,4.999359500000000178e-02,6.843556000000000483e-06
-4.287860000000000005e-01,4.999432499999999918e-02,8.647896000000000727e-05
-1.429708571428570663e-01,4.999424999999999703e-02,8.042211999999999972e-04
1.425642857142856990e-01,4.999408000000000324e-02,7.577908000000000387e-03
4.284614285714285487e-01,4.999478999999999729e-02,3.620118800000000220e-02
7.141877142857142591e-01,4.999747999999999692e-02,6.548023999999999512e-02
-9.999810134457143285e-01,2.498958999999999903e-02,1.822458400000000048e-07
-7.145758571428570960e-01,2.498931999999999889e-02,3.506727599999999985e-06
-4.287825714285714573e-01,2.498993500000000131e-02,4.685083999999999814e-05
-1.429705714285713913e-01,2.498998499999999928e-02,4.536100000000000158e-04
1.425648571428570488e-01,2.498970000000000011e-02,3.942010799999999537e-03
4.284591428571429272e-01,2.499041000000000110e-02,1.649462399999999940e-02
7.141877142857142591e-01,2.498934499999999961e-02,3.041292799999999880e-02
-9.999798583657142359e-01,1.133209999999999947e-05,1.105076000000000041e-08
-7.145761428571428819e-01,1.161833000000000062e-05,1.109251199999999942e-07
-4.287822857142857824e-01,1.197611499999999977e-05,5.838319999999999567e-07
-1.429688571428572308e-01,1.203276500000000032e-05,2.926543600000000035e-07
1.425671428571426702e-01,1.155571499999999953e-05,5.040608000000000715e-07
4.284559999999999480e-01,1.143645499999999993e-05,1.197797600000000053e-05
7.141865714285713373e-01,1.219972999999999983e-05,2.214736399999999892e-05
